blur,noise,brightness,contrast,dark_frac,bright_frac,edge_density,colorfulness,class,path,is_blurry,is_noisy,is_dark,is_bright,is_lowcontrast,is_cluttered,is_dullcolor,n_problems
489.90220058900525,0.7846941524503974,209.3739365183246,77.916125875715,0.05323543848167539,0.7383221531413613,0.04542293848167539,6.523345933520428,battery,../../data/raw/garbage_classification/battery/battery417.jpg,False,False,False,True,False,False,True,2
1036.4412221841908,2.1088377955471946,205.5877372382199,83.0545453409045,0.08014970549738219,0.7322071335078534,0.05575098167539267,7.993013636119632,battery,../../data/raw/garbage_classification/battery/battery467.jpg,False,False,False,True,False,False,True,2
4630.282271604939,5.99107797940471,188.91612839506172,100.96806192314898,0.20752592592592592,0.6878024691358025,0.06502716049382716,2.7043606766151145,battery,../../data/raw/garbage_classification/battery/battery604.jpg,False,True,False,True,False,False,True,3
1312.9201286764705,1.7621058696157534,178.09643841911765,92.10742761910821,0.08793658088235294,0.5575827205882353,0.06909466911764706,61.11966257032271,battery,../../data/raw/garbage_classification/battery/battery213.jpg,False,False,False,True,False,False,False,1
832.8690605389263,1.2577034326604295,151.89574195906434,86.32455198260656,0.17050438596491227,0.3607456140350877,0.06405336257309942,49.70765472815455,battery,../../data/raw/garbage_classification/battery/battery149.jpg,False,False,False,True,False,False,False,1
4843.989254320988,4.429087339797566,223.19484444444444,53.24264550001249,0.027990123456790122,0.6382617283950617,0.07992098765432099,2.341544435783701,battery,../../data/raw/garbage_classification/battery/battery561.jpg,False,True,False,True,False,False,True,3
1572.9711047739415,3.430684645386253,182.9304015456989,85.77994248698985,0.09893733198924731,0.6166834677419355,0.08807963709677419,8.476722002920209,battery,../../data/raw/garbage_classification/battery/battery268.jpg,False,True,False,True,False,False,True,3
2230.237156761462,3.285888296995727,137.99388981768968,64.43415269497926,0.07469548602818248,0.12664198710293767,0.17074675583154209,60.27950322272953,battery,../../data/raw/garbage_classification/battery/battery771.jpg,False,True,False,False,False,True,False,2
1739.1931583954336,3.7549858023638967,185.3019462501982,93.57111143178221,0.1634889804978595,0.5883145711114635,0.09404233391469795,5.572188208445223,battery,../../data/raw/garbage_classification/battery/battery602.jpg,False,True,False,True,False,False,True,3
677.015624691358,0.8633499384238528,228.47691851851852,42.537674753306064,0.009362962962962964,0.6551111111111111,0.0230320987654321,4.2754020773681285,battery,../../data/raw/garbage_classification/battery/battery650.jpg,False,False,False,True,False,False,True,2
1082.351480611737,2.160869938939058,187.39144306282722,96.99633591381445,0.20048674738219896,0.6570067081151832,0.06448380235602094,31.643215080677376,battery,../../data/raw/garbage_classification/battery/battery428.jpg,False,False,False,True,False,False,False,1
1663.653839464606,3.4652026893888332,118.29427083333333,41.87765746213404,0.04856542397660819,0.017292580409356724,0.14450840643274854,39.48064237971721,battery,../../data/raw/garbage_classification/battery/battery758.jpg,False,True,False,False,False,True,False,2
1007.6579987235556,2.358705472057149,170.43379814680233,90.8626738802534,0.07639898255813954,0.5127407340116279,0.08641442587209303,3.890756387467171,battery,../../data/raw/garbage_classification/battery/battery434.jpg,False,False,False,True,False,False,True,2
1675.376382190684,3.212886155559677,191.59600903614458,85.8351485628185,0.044215926204819275,0.6294004141566265,0.08306664156626506,1.4037878871640987,battery,../../data/raw/garbage_classification/battery/battery358.jpg,False,True,False,True,False,False,True,3
4286.501033411765,7.1100779929541,205.49306962151,58.766297155997,0.014873505699193773,0.5309781961158108,0.12033837721911117,39.11988120660267,battery,../../data/raw/garbage_classification/battery/battery745.jpg,False,True,False,True,False,True,False,3
2420.9151911997806,2.8584857153810996,150.83093333333332,95.70235710124295,0.10405925925925925,0.43316543209876546,0.10471111111111112,8.724344739622484,battery,../../data/raw/garbage_classification/battery/battery165.jpg,False,False,False,True,False,False,True,2
3824.517885444292,4.32247074641697,213.47942716049383,79.07063144433077,0.042706172839506173,0.7743012345679012,0.05248395061728395,14.517935022825386,battery,../../data/raw/garbage_classification/battery/battery483.jpg,False,True,False,True,False,False,True,3
3410.015379581152,4.043364864862742,187.151382526178,95.20100169488947,0.1785422120418848,0.6434473167539267,0.1007648887434555,1.7057577825610717,battery,../../data/raw/garbage_classification/battery/battery570.jpg,False,True,False,True,False,False,True,3
2311.650469116684,3.931078384191093,198.65072592592594,93.76856090944655,0.15196049382716048,0.7261234567901235,0.0588641975308642,22.814272915943747,battery,../../data/raw/garbage_classification/battery/battery456.jpg,False,True,False,True,False,False,False,2
5483.004127639664,7.404951279330717,188.41001481481482,95.82627349944222,0.19446913580246913,0.6299456790123457,0.06917530864197531,2.7133485577456855,battery,../../data/raw/garbage_classification/battery/battery637.jpg,False,True,False,True,False,False,True,3
754.2560330938843,1.0698438440227798,125.50216321346352,104.59941303162881,0.37886004604270856,0.3774112884020005,0.05515202032229896,6.74144720777492,battery,../../data/raw/garbage_classification/battery/battery223.jpg,False,False,False,True,False,False,True,2
1933.3957316848043,2.808172361212288,226.7001086419753,71.49469503578432,0.07032098765432099,0.8595950617283951,0.031802469135802466,0.3199700291500941,battery,../../data/raw/garbage_classification/battery/battery410.jpg,False,False,False,True,False,False,True,2
5713.6079893164515,7.364433046850639,177.695213356599,70.10854021061685,0.036108026649746196,0.3590379124365482,0.15492147842639595,54.2071595719403,battery,../../data/raw/garbage_classification/battery/battery104.jpg,False,True,False,True,False,True,False,3
4810.451492832819,3.363644869098503,169.43753464797655,96.07079641354697,0.18854438900768195,0.5048507167181436,0.07282014730339748,48.534948198191174,battery,../../data/raw/garbage_classification/battery/battery72.jpg,False,True,False,True,False,False,False,2
191.72495404411765,0.24654894638182914,224.4020680147059,66.30436390007752,0.01764705882352941,0.8181525735294117,0.011259191176470588,0.3376481110342455,battery,../../data/raw/garbage_classification/battery/battery718.jpg,False,False,False,True,False,False,True,2
2489.878734546703,5.109539511239934,225.58748282967034,50.32580181729809,0.002489697802197802,0.7445698832417582,0.10712139423076923,2.622810899418525,battery,../../data/raw/garbage_classification/battery/battery738.jpg,False,True,False,True,False,False,True,3
2395.6693925609875,2.4572222242274635,178.55853827160493,59.07970807818951,0.05544691358024691,0.24173827160493827,0.05556543209876543,126.42552444141398,battery,../../data/raw/garbage_classification/battery/battery226.jpg,False,False,False,True,False,False,False,1
788.9667555555556,1.7351008376372883,190.99956543209876,85.42233252281461,0.008987654320987654,0.6395061728395062,0.02617283950617284,1.4324091012831017,battery,../../data/raw/garbage_classification/battery/battery732.jpg,False,False,False,True,False,False,True,2
336.28511029411766,0.8433162507817972,208.25762867647057,74.7742597651153,0.007352941176470588,0.7030330882352941,0.029664522058823528,6.330104206565434,battery,../../data/raw/garbage_classification/battery/battery925.jpg,False,False,False,True,False,False,True,2
3292.301504991209,3.828139932993985,208.80903020251398,58.168116371474866,0.011325942737430168,0.5690686103351955,0.11535439944134078,50.89393077428479,battery,../../data/raw/garbage_classification/battery/battery709.jpg,False,True,False,True,False,False,False,2
1365.1175091890645,2.6817472439329806,205.30661764705883,86.77752314040323,0.08991268382352942,0.7485064338235294,0.04379595588235294,4.775683488335746,battery,../../data/raw/garbage_classification/battery/battery460.jpg,False,False,False,True,False,False,True,2
2568.700839200268,2.9481491698883175,206.92762469135803,85.55343521954032,0.0652246913580247,0.7553975308641976,0.04385185185185185,2.917921294634212,battery,../../data/raw/garbage_classification/battery/battery437.jpg,False,False,False,True,False,False,True,2
2984.9883257370766,3.108531912322244,234.1761185185185,43.30536663969374,0.003871604938271605,0.8098962962962963,0.0680888888888889,9.605437450767838,battery,../../data/raw/garbage_classification/battery/battery568.jpg,False,True,False,True,False,False,True,3
4717.883101234568,4.119360717407225,196.88576790123457,84.56517035663893,0.06587654320987654,0.6154666666666667,0.05937777777777778,3.1472013203694553,battery,../../data/raw/garbage_classification/battery/battery678.jpg,False,True,False,True,False,False,True,3
2744.7751038017013,3.027728488161631,219.61778846153845,54.787129800596595,0.003933566433566434,0.6743881118881119,0.13551682692307693,32.95708792686982,battery,../../data/raw/garbage_classification/battery/battery654.jpg,False,True,False,True,False,True,False,3
1376.2055427604919,2.368519591000232,184.44106494073736,81.36799204887414,0.049971212452103474,0.5135102940300582,0.07935436478786555,11.154229531747234,battery,../../data/raw/garbage_classification/battery/battery840.jpg,False,False,False,True,False,False,True,2
2480.968122303377,3.8351330789499865,174.42245592948717,67.77613121799345,0.03359375,0.31229967948717946,0.1558293269230769,55.189780762185684,battery,../../data/raw/garbage_classification/battery/battery168.jpg,False,True,False,True,False,True,False,3
1320.7582949475352,1.9176638336812295,172.28490349264706,43.64022743300371,0.029159007352941177,0.012982536764705883,0.06447610294117648,36.17920499777494,battery,../../data/raw/garbage_classification/battery/battery75.jpg,False,False,False,False,False,False,False,0
1265.868520186797,1.976395800855299,168.92578125,101.7074165518458,0.17506893382352942,0.5599264705882353,0.053400735294117645,19.21433629604775,battery,../../data/raw/garbage_classification/battery/battery176.jpg,False,False,False,True,False,False,False,1
5905.200678067563,6.11275612576469,189.4545995359813,72.48370541663698,0.00011897915881734716,0.5922187630133455,0.10075551765849015,7.76830863293941,battery,../../data/raw/garbage_classification/battery/battery628.jpg,False,True,False,True,False,False,True,3
4586.373317412248,4.488675354678078,164.03456790123457,100.39490710669263,0.2601679012345679,0.5045333333333333,0.07948641975308642,7.526476019872621,battery,../../data/raw/garbage_classification/battery/battery625.jpg,False,True,False,True,False,False,True,3
4946.137440570645,4.311490690664985,158.90526419753087,108.00431775978848,0.27539753086419755,0.5156148148148149,0.09475555555555555,29.88894428349102,battery,../../data/raw/garbage_classification/battery/battery175.jpg,False,True,False,True,False,False,False,2
1494.2733827160494,1.2717374443270555,233.20491851851853,59.60153915906169,0.024355555555555554,0.8744098765432099,0.030834567901234566,18.20962250794867,battery,../../data/raw/garbage_classification/battery/battery278.jpg,False,False,False,True,False,False,False,1
3595.4948805105564,4.132319199425156,158.4920888888889,92.63490882208527,0.27725432098765435,0.40584691358024694,0.07275061728395062,6.275459138741261,battery,../../data/raw/garbage_classification/battery/battery673.jpg,False,True,False,True,False,False,True,3
1016.5420793148362,1.6542919958022906,219.9682962962963,67.14279577515968,0.021728395061728394,0.7966814814814814,0.028859259259259258,5.85698872802276,battery,../../data/raw/garbage_classification/battery/battery480.jpg,False,False,False,True,False,False,True,2
524.6291095907956,0.9897159397340415,196.09456806282722,60.127350178376524,0.03550392670157068,0.5021269633507853,0.045504744764397906,60.22934379310197,battery,../../data/raw/garbage_classification/battery/battery129.jpg,False,False,False,True,False,False,False,1
1110.9712013979145,2.1289214645804884,167.49415531015038,97.26150928113398,0.15011160714285715,0.5272262687969925,0.07909421992481203,3.9594234605986256,battery,../../data/raw/garbage_classification/battery/battery481.jpg,False,False,False,True,False,False,True,2
604.8230419471797,1.4124856746157233,178.0136483433735,89.68978473066464,0.16312123493975902,0.5769248870481928,0.038803652108433735,11.005581180750216,battery,../../data/raw/garbage_classification/battery/battery20.jpg,False,False,False,True,False,False,True,2
804.2615578912122,1.4643341107227172,196.44744944852943,72.03144926552902,0.016590073529411765,0.5626608455882353,0.07012867647058824,11.800034879187871,battery,../../data/raw/garbage_classification/battery/battery211.jpg,False,False,False,True,False,False,True,2
582.4836176658164,1.3231546208892253,175.5907605229592,93.54187428116124,0.0418327487244898,0.5744977678571429,0.03075175382653061,10.667204624512324,battery,../../data/raw/garbage_classification/battery/battery244.jpg,False,False,False,True,False,False,True,2
4126.331866450054,3.2464607405041086,147.10112782700045,101.5704353140273,0.27759608332837804,0.41063606271431685,0.08396265683534519,28.204006542008457,battery,../../data/raw/garbage_classification/battery/battery160.jpg,False,True,False,True,False,False,False,2
672.4996507995733,1.4531981973820454,240.84444444444443,28.88834324271023,0.002962962962962963,0.9189728395061728,0.019298765432098765,0.38079680471283156,battery,../../data/raw/garbage_classification/battery/battery735.jpg,False,False,False,True,True,False,True,3
1072.0812638448042,0.988738478688772,200.7652938271605,96.39776148430663,0.17623703703703703,0.7450074074074075,0.03687901234567901,1.3216428163436083,battery,../../data/raw/garbage_classification/battery/battery489.jpg,False,False,False,True,False,False,True,2
296.71522198276494,0.6222010272544393,209.25658326048952,50.840842028172425,0.01731861888111888,0.5281086101398601,0.026196459790209792,8.659594914217754,battery,../../data/raw/garbage_classification/battery/battery574.jpg,False,False,False,True,False,False,True,2
6003.886988697124,8.084031985453425,193.21314697532213,90.3167925978099,0.09815561158649169,0.6341598999384542,0.08417876074569676,55.95424909623455,battery,../../data/raw/garbage_classification/battery/battery465.jpg,False,True,False,True,False,False,False,2
868.3429636049846,1.4680522464083123,152.1407477094241,72.11378718382004,0.10248282068062828,0.15005317408376964,0.07939299738219895,8.179670662541467,battery,../../data/raw/garbage_classification/battery/battery822.jpg,False,False,False,True,False,False,True,2
2473.342459259259,2.717257163547422,158.43897283950616,100.06963597209155,0.2658567901234568,0.42747654320987655,0.09505185185185185,16.14567405406658,battery,../../data/raw/garbage_classification/battery/battery783.jpg,False,False,False,True,False,False,False,1
2278.2384499942555,2.207593567952424,156.769140625,104.0895777741058,0.2779641544117647,0.4973575367647059,0.08740808823529411,24.764599339234536,battery,../../data/raw/garbage_classification/battery/battery879.jpg,False,False,False,True,False,False,False,1
806.6264875763085,1.745076978574918,234.69708641975308,53.63113999064569,0.010962962962962963,0.8607012345679013,0.03468641975308642,28.680123949409804,battery,../../data/raw/garbage_classification/battery/battery676.jpg,False,False,False,True,False,False,False,1
871.4835726351351,1.9683753040085847,203.69094172297298,79.34337917107801,0.03429054054054054,0.6771748310810811,0.048374155405405406,23.79112509071655,battery,../../data/raw/garbage_classification/battery/battery446.jpg,False,False,False,True,False,False,False,1
524.6664748216537,1.6907270196211075,201.7226767015707,73.48479017864626,0.0,0.6214414267015707,0.05305137434554974,63.48336105071631,battery,../../data/raw/garbage_classification/battery/battery280.jpg,False,False,False,True,False,False,False,1
7730.704817853601,10.65943201194775,176.86349206349206,101.42400752332362,0.24656746031746032,0.5993253968253969,0.09220238095238095,1.0949687233885936,battery,../../data/raw/garbage_classification/battery/battery575.jpg,False,True,False,True,False,False,True,3
607.2552993124846,1.7933553967778637,110.04489119764398,51.41402259342465,0.040146433246073296,0.01572725785340314,0.1823666557591623,94.02394014300019,battery,../../data/raw/garbage_classification/battery/battery922.jpg,False,False,False,False,False,True,False,1
483.62089396143955,0.895195940419486,185.6859334309896,87.37915957691865,0.029398600260416668,0.5991617838541666,0.053466796875,2.089912609698121,battery,../../data/raw/garbage_classification/battery/battery387.jpg,False,False,False,True,False,False,True,2
3781.6043061728396,5.64204326147991,212.23132839506172,82.80528901974061,0.11407407407407408,0.7451456790123456,0.06076049382716049,0.8325133221534895,battery,../../data/raw/garbage_classification/battery/battery614.jpg,False,True,False,True,False,False,True,3
4196.634965704955,5.931037767926107,101.11003248762377,56.750331880371945,0.11478960396039604,0.05170946782178218,0.21290996287128713,80.0598595133068,battery,../../data/raw/garbage_classification/battery/battery896.jpg,False,True,False,False,False,True,False,2
1509.6032987556775,3.1598701837073855,231.61846913580246,34.96876905909481,0.0,0.7072,0.08292345679012346,26.532472474382512,battery,../../data/raw/garbage_classification/battery/battery742.jpg,False,True,False,True,True,False,False,3
1026.4901530864197,1.0109044137320864,247.38305185185186,29.37194087534846,0.008039506172839507,0.9580641975308642,0.019002469135802467,2.0652791216914674,battery,../../data/raw/garbage_classification/battery/battery648.jpg,False,False,False,True,True,False,True,3
2525.582261539546,2.327847428067887,148.60092839506171,116.63862677275647,0.38162962962962965,0.5260246913580247,0.05712592592592593,7.803904786137616,battery,../../data/raw/garbage_classification/battery/battery762.jpg,False,False,False,True,False,False,True,2
5311.308479121694,5.657097783214843,180.89682962962962,102.85813258962702,0.25165432098765433,0.6396246913580247,0.06745679012345679,27.242750289004157,battery,../../data/raw/garbage_classification/battery/battery634.jpg,False,True,False,True,False,False,False,2
5091.974801587302,4.0467688855942505,157.9285119047619,103.21937585623472,0.21793650793650793,0.5020833333333333,0.08825396825396825,33.495737373821626,battery,../../data/raw/garbage_classification/battery/battery147.jpg,False,True,False,True,False,False,False,2
1529.7167171556123,1.2175334987471431,208.15915975765307,82.99556740566253,0.09068080357142858,0.7410714285714286,0.04027822066326531,44.417634915367294,battery,../../data/raw/garbage_classification/battery/battery167.jpg,False,False,False,True,False,False,False,1
2045.7652892561985,3.6431959214159013,181.0124517906336,96.55344405277076,0.14336088154269971,0.6043526170798899,0.06380165289256198,19.867612690645448,battery,../../data/raw/garbage_classification/battery/battery260.jpg,False,True,False,True,False,False,False,2
514.6495159168174,0.9694540731962843,202.3730765432099,86.8896773710548,0.07581234567901235,0.7133234567901234,0.027753086419753086,2.320253942000971,battery,../../data/raw/garbage_classification/battery/battery306.jpg,False,False,False,True,False,False,True,2
1329.7885232679407,3.025379202426953,192.52365432098765,90.28943855483415,0.05181234567901235,0.6651851851851852,0.04481975308641975,17.687716947780437,battery,../../data/raw/garbage_classification/battery/battery351.jpg,False,True,False,True,False,False,False,2
2077.8424845047766,2.149066581504774,174.74601481481483,91.72374715830287,0.024079012345679014,0.532879012345679,0.06919506172839507,56.44958961783595,battery,../../data/raw/garbage_classification/battery/battery158.jpg,False,False,False,True,False,False,False,1
1373.3501965328699,1.9944805020156595,207.52118518518517,87.6838022435118,0.09252345679012346,0.7702123456790123,0.028641975308641977,2.1897404344054783,battery,../../data/raw/garbage_classification/battery/battery472.jpg,False,False,False,True,False,False,True,2
4856.632375208755,4.642412937127443,158.38518518518518,92.8535461619116,0.270320987654321,0.4554469135802469,0.07559506172839506,3.675555740343441,battery,../../data/raw/garbage_classification/battery/battery512.jpg,False,True,False,True,False,False,True,3
1516.2404982514613,2.356931554321423,201.52634074074075,89.4499896279311,0.08355555555555555,0.7320691358024691,0.03079506172839506,5.233180802321962,battery,../../data/raw/garbage_classification/battery/battery397.jpg,False,False,False,True,False,False,True,2
1324.4546744034828,1.9116656475576566,109.39870337041884,28.668129887685968,0.0078125,0.005705988219895288,0.07170320680628273,48.59521697357329,battery,../../data/raw/garbage_classification/battery/battery567.jpg,False,False,False,False,True,False,False,1
1250.8440919383615,1.773135296086457,179.56495436946904,93.9453024610163,0.11096515486725664,0.5753940818584071,0.046460176991150445,4.798641251805519,battery,../../data/raw/garbage_classification/battery/battery300.jpg,False,False,False,True,False,False,True,2
3148.9088082764156,4.730009945311417,213.70745867768596,74.19984391445922,0.03159090909090909,0.7374380165289256,0.07260330578512397,29.661263193160814,battery,../../data/raw/garbage_classification/battery/battery247.jpg,False,True,False,True,False,False,False,2
580.5274686075293,1.5660733284566182,145.5251186708861,68.9915145241127,0.06178303006329114,0.11909117879746836,0.07411985759493671,10.664420555566261,battery,../../data/raw/garbage_classification/battery/battery807.jpg,False,False,False,False,False,False,True,1
2576.9605729795826,1.7877664608271833,213.66255802469135,75.67052618366877,0.007446913580246913,0.7576296296296297,0.04750617283950617,33.76896274049979,battery,../../data/raw/garbage_classification/battery/battery444.jpg,False,False,False,True,False,False,False,1
914.2089668036087,2.161707667394474,191.0834085982659,73.283853056951,0.03143063583815029,0.5115606936416185,0.10783959537572255,35.91007246188955,battery,../../data/raw/garbage_classification/battery/battery868.jpg,False,False,False,True,False,False,False,1
385.10200536584694,0.7808389526640459,112.7389152486911,49.58944974998775,0.16866410340314136,0.007628435863874346,0.06270451570680628,24.822829553174692,battery,../../data/raw/garbage_classification/battery/battery944.jpg,False,False,False,False,False,False,False,0
641.6480936187736,1.1143014144038814,195.73523530505952,78.8782700457344,0.12495349702380952,0.48084077380952384,0.046642485119047616,6.994536047389975,battery,../../data/raw/garbage_classification/battery/battery553.jpg,False,False,False,True,False,False,True,2
1615.244562962963,1.728060832495618,240.3480888888889,48.30893340233368,0.013175308641975308,0.9057777777777778,0.0224,26.218798506847893,battery,../../data/raw/garbage_classification/battery/battery81.jpg,False,False,False,True,False,False,False,1
1225.2258795824453,1.513350982767345,121.34014423076923,90.28982818543527,0.11647727272727272,0.30780157342657344,0.0988854895104895,9.139122967846179,battery,../../data/raw/garbage_classification/battery/battery765.jpg,False,False,False,True,False,False,True,2
762.1838320918756,1.2180139871179634,179.64721513605443,77.3700270037051,0.04296875,0.4607249149659864,0.06008184523809524,58.93595456938445,battery,../../data/raw/garbage_classification/battery/battery43.jpg,False,False,False,True,False,False,False,1
